reporter_iso3,year,hs_cmd,imports_from_china_usd
THA,2023,84,3773006.348
THA,2023,84,2592588.974
THA,2023,85,6883126.516
THA,2023,85,678.833
THA,2023,85,985809822.042
THA,2023,85,14839129.782
THA,2023,85,399.107
THA,2023,85,1666.416
THA,2023,85,4478914.744
THA,2023,85,2282.737
THA,2023,85,314.031
THA,2023,84,837306.791
THA,2023,84,5661.196
THA,2023,84,199069.893
THA,2023,85,82.758
THA,2023,85,1373.494
THA,2023,84,221103.03
THA,2023,85,50442.42
THA,2023,84,805376.885
THA,2023,85,2920.354
THA,2023,84,15118.998
THA,2023,84,2687.631
THA,2023,84,24588.079
THA,2023,84,2423.608
THA,2023,84,82.547
THA,2023,85,2672.947
THA,2023,85,8034.468
THA,2023,85,229.804
THA,2023,85,2099.669
THA,2023,85,114.973
THA,2023,85,24603.673
THA,2023,84,149526.041
THA,2023,84,15118.998
THA,2023,84,26470.704
THA,2023,84,3746.003
THA,2023,85,7889540466.349
THA,2023,85,16347791.706
THA,2023,84,19673168.59
THA,2023,85,215955.323
THA,2023,84,475851.045
THA,2023,85,303194.484
THA,2023,84,6880798.909
THA,2023,84,100436.572
THA,2023,84,28957.026
THA,2023,84,31253.53
THA,2023,85,23863666.078
THA,2023,85,264996.747
THA,2023,85,1206065.696
THA,2023,85,84865974.658
THA,2023,84,2936076.241
THA,2023,84,6157.517
THA,2023,84,600325.215
THA,2023,84,31253.53
THA,2023,84,6815.109
THA,2023,84,2061536.418
THA,2023,84,144856.188
THA,2023,85,30115.865
THA,2023,85,332027.423
THA,2023,85,1730.237
THA,2023,84,1302459258.844
THA,2023,85,667.58
THA,2023,85,401312.869
THA,2023,84,24444.137
THA,2023,85,36086.314
THA,2023,85,32593.063
THA,2023,84,2238.992
THA,2023,85,4050.483
THA,2023,85,12089.004
THA,2023,85,3375.992
THA,2023,85,597903.347
THA,2023,84,23397.577
THA,2023,84,1744.975
THA,2023,84,43584.947
THA,2023,84,1513.947
THA,2023,85,24603.673
THA,2023,84,3271.06
THA,2023,84,3339.412
THA,2023,84,1707.601
THA,2023,85,367.303
THA,2023,85,79188.961
THA,2023,85,52452.947
THA,2023,85,51443.962
THA,2023,85,349.266
THA,2023,85,3375.992
THA,2023,85,1546.936
THA,2023,84,2423.608
THA,2023,84,625818556.533
THA,2023,84,1129639.465
THA,2023,84,491069.399
THA,2023,84,85184.678
THA,2023,84,1653935.186
THA,2023,85,17455807.753
THA,2023,85,207789.465
THA,2023,85,264996.747
THA,2023,85,695.741
THA,2023,85,119994473.293
THA,2023,85,631020.944
THA,2023,85,187485.057
THA,2023,85,14611.335
THA,2023,85,903987.494
THA,2023,85,16908342.054
THA,2023,85,179425.808
THA,2023,85,200435.911
THA,2023,85,770240.346
THA,2023,85,212388.799
THA,2023,85,4061840.629
THA,2023,85,772630295.283
THA,2023,84,454090.193
THA,2023,84,2044102.769
THA,2023,84,406526.587
THA,2023,84,239914.459
THA,2023,84,1260351.214
THA,2023,84,3301588.786
THA,2023,85,8059.249
THA,2023,84,136033.529
THA,2023,85,23090871.341
THA,2023,85,10563251.514
THA,2023,85,7396.374
THA,2023,84,20985464.782
THA,2023,85,9724490713.949
THA,2023,84,6757.365
THA,2023,85,8364.697
THA,2023,84,421.794
THA,2023,84,17798.171
THA,2023,84,334.63
THA,2023,84,124835.972
THA,2023,85,10762.878
THA,2023,85,1197498.635
THA,2023,84,7094.706
THA,2023,85,294.491
THA,2023,85,37208.18
THA,2023,85,114.973
THA,2023,85,40355.098
THA,2023,84,2392.24
THA,2023,84,26430.105
THA,2023,84,378.987
THA,2023,84,61383.118
THA,2023,84,8646.524
THA,2023,85,38573.478
THA,2023,85,121.173
THA,2023,85,1238.182
THA,2023,84,111902.754
THA,2023,84,3178.307
THA,2023,85,121.173
THA,2023,85,38573.478
THA,2023,85,89.079
THA,2023,85,96523.459
THA,2023,84,6138.772
THA,2023,84,50313.421
THA,2023,84,23045.576
THA,2023,85,107.736
THA,2023,85,1483.437
THA,2023,85,51149.471
THA,2023,84,1404896.685
THA,2023,84,754.15
THA,2023,85,19805.711
THA,2023,84,275514.064
THA,2023,85,2167.321
THA,2023,85,200.001
THA,2023,85,2735.24
THA,2023,85,12838.14
THA,2023,85,46032.779
THA,2023,85,8034.468
THA,2023,85,96523.459
THA,2023,84,1864.655
THA,2023,84,1513.947
THA,2023,84,52021.022
THA,2023,85,577486.88
THA,2023,85,3406.291
THA,2023,85,245432.248
THA,2023,85,1253154.672
THA,2023,85,42096.347
THA,2023,85,629.36
THA,2023,85,617578.542
THA,2023,85,3944617599.63
THA,2023,85,139680434.183
THA,2023,84,9375535125.795
THA,2023,84,1679463.477
THA,2023,84,3680455.295
THA,2023,84,161678.894
THA,2023,84,8316517.919
THA,2023,84,466198.67
THA,2023,84,746821779.746
THA,2023,84,5598.208
THA,2023,84,42635.944
THA,2023,84,327351.935
THA,2023,84,1139.221
THA,2023,84,564387.073
THA,2023,85,45051620.215
THA,2023,85,116187563.406
THA,2023,85,2823302.882
THA,2023,85,614658.188
THA,2023,85,3996254.116
THA,2023,85,629.36
THA,2023,85,29447.204
THA,2023,85,34784536.111
THA,2023,85,6121091.763
THA,2023,85,2242475370.731
THA,2023,85,277820.682
THA,2023,85,218185131.25
THA,2023,85,74479686.587
THA,2023,85,7863.207
THA,2023,85,1029954.409
THA,2023,84,442322.155
THA,2023,84,241317.217
THA,2023,84,2808217.04
THA,2023,84,76066.277
THA,2023,84,123850.413
THA,2023,84,1476920232.376
THA,2023,84,8011734154.888
THA,2023,85,649545.5
THA,2023,85,59238.203
THA,2023,84,37815216.084
THA,2023,84,191544.217
THA,2023,84,8693864.92
THA,2023,84,31716251.576
THA,2023,84,1267028.038
THA,2023,84,595743.19
THA,2023,85,35124448.153
THA,2023,85,348027.666
THA,2023,84,85184.678
THA,2023,84,78312.898
THA,2023,84,148616.005
THA,2023,85,771.778
THA,2023,85,3313.557
THA,2023,85,695.741
THA,2023,85,871135.039
THA,2023,85,399.107
THA,2023,84,1236.061
THA,2023,84,262127.915
THA,2023,84,225763.626
THA,2023,85,1380.007
THA,2024,84,16.63
THA,2024,84,28.97
THA,2024,85,2890706.98
THA,2024,84,160403082.27
THA,2024,84,555515.03
THA,2024,84,9602629717.61
THA,2024,85,216142.24
THA,2024,85,1023667.89
THA,2024,85,10886431.08
THA,2024,84,4228911.88
THA,2024,84,8981826451.34
THA,2024,84,7699301.35
THA,2024,85,38557.6
THA,2024,84,6412.19
THA,2024,85,33692.02
THA,2024,85,9840.54
THA,2024,85,4273.29
THA,2024,84,2980.11
THA,2024,85,5550.32
THA,2024,84,223.8
THA,2024,85,29285.28
THA,2024,84,601.96
THA,2024,84,18.1
THA,2024,84,203478.68
THA,2024,85,175565.65
THA,2024,85,95994.22
THA,2024,85,1567010.51
THA,2024,85,48420922.46
THA,2024,85,4622.35
THA,2024,85,27.12
THA,2024,85,2361.31
THA,2024,85,36688932.58
THA,2024,85,74476.25
THA,2024,85,37220.42
THA,2024,85,37334512.41
THA,2024,85,23927659.05
THA,2024,85,6869231.24
THA,2024,85,11491637786.6
THA,2024,85,1127.94
THA,2024,85,25167.15
THA,2024,85,1.51
THA,2024,85,76739918.46
THA,2024,85,41762958.16
THA,2024,85,6427.75
THA,2024,85,4399762.21
THA,2024,84,652918.4
THA,2024,84,423758.35
THA,2024,84,699893.8
THA,2024,84,2698.82
THA,2024,84,35638841.06
THA,2024,84,753361.79
THA,2024,84,2325302.26
THA,2024,84,28470.94
THA,2024,85,29285.28
THA,2024,84,38870.82
THA,2024,84,156572.08
THA,2024,85,33657.91
THA,2024,85,1257.69
THA,2024,85,363349.97
THA,2024,84,330867.89
THA,2024,85,97294.5
THA,2024,84,27001801.98
THA,2024,84,2087544.41
THA,2024,84,25241699.25
THA,2024,84,6939780.37
THA,2024,84,69129783.77
THA,2024,84,11331839.28
THA,2024,85,283960.54
THA,2024,85,439642.87
THA,2024,85,1715.81
THA,2024,85,84310.24
THA,2024,85,68744.48
THA,2024,85,33342.32
THA,2024,84,1092291.71
THA,2024,84,46183.19
THA,2024,84,573.84
THA,2024,84,109.93
THA,2024,85,549376.82
THA,2024,84,18774.01
THA,2024,85,7872.11
THA,2024,85,4041.18
THA,2024,84,1037.8
THA,2024,84,35934.42
THA,2024,84,9544.82
THA,2024,85,4712.48
THA,2024,84,409258547.44
THA,2024,84,146848.63
THA,2024,84,437454.6
THA,2024,85,193794.92
THA,2024,85,14771.44
THA,2024,85,9.85
THA,2024,85,2.65
THA,2024,85,1711555.42
THA,2024,85,2582036769.45
THA,2024,85,6427.75
THA,2024,85,539338.26
THA,2024,84,46722.87
THA,2024,84,15406450.21
THA,2024,84,6902731.78
THA,2024,84,97255.21
THA,2024,84,242061.71
THA,2024,84,1709.79
THA,2024,85,9424.78
THA,2024,85,6705.66
THA,2024,85,4210.59
THA,2024,85,229079.55
THA,2024,85,957139562.38
THA,2024,85,29328651.84
THA,2024,85,215502.62
THA,2024,85,27.12
THA,2024,85,496300.87
THA,2024,85,10572039.66
THA,2024,85,1422065.07
THA,2024,85,2720502.82
THA,2024,84,12972887218.27
THA,2024,84,81567.62
THA,2024,84,12821.23
THA,2024,85,19862.52
THA,2024,84,8168.92
THA,2024,84,12873.56
THA,2024,84,22859.0
THA,2024,85,33692.02
THA,2024,85,170.04
THA,2024,85,1278999.89
THA,2024,85,107135.74
THA,2024,85,31.41
THA,2024,85,10039.75
THA,2024,84,1038644.28
THA,2024,84,1621555.51
THA,2024,85,784918.26
THA,2024,84,13469.94
THA,2024,85,347.61
THA,2024,85,40048269.52
THA,2024,85,8725007205.3
THA,2024,85,54345.66
THA,2024,85,1153492.31
THA,2024,84,415.85
THA,2024,85,1123375.44
THA,2024,85,3274.32
THA,2024,84,3092.22
THA,2024,84,12821.23
THA,2024,84,153070.0
THA,2024,84,15620.01
THA,2024,85,3224.9
THA,2024,85,4426584.78
THA,2024,85,43511.06
THA,2024,84,499178.79
THA,2024,85,3327.09
THA,2024,85,19862.52
THA,2024,84,9180.11
THA,2024,84,38323.19
THA,2024,85,6169.23
THA,2024,84,1033.14
THA,2024,85,24837.73
THA,2024,84,15475.35
THA,2024,85,18890.33
THA,2024,85,1527102.18
THA,2024,85,9424.78
THA,2024,85,3648198.71
THA,2024,85,650347.56
THA,2024,85,1865853.6
THA,2024,85,9063.36
THA,2024,85,658069316.96
THA,2024,84,232832.95
THA,2024,84,585730.7
THA,2024,84,17652.45
THA,2024,84,667444.85
THA,2024,84,1864696168.69
THA,2024,85,33908879.33
THA,2024,85,3336.94
THA,2024,85,1627591.9
THA,2024,85,13256.99
THA,2024,85,6474.13
THA,2024,85,7238217.43
THA,2024,85,205.62
THA,2024,85,1859889.53
THA,2024,85,3304688.21
THA,2024,85,5104993.38
THA,2024,85,1920199.26
THA,2024,85,131502681.53
THA,2024,84,489298.46
THA,2024,84,21181.53
THA,2024,84,1818.53
THA,2024,84,2207680.45
THA,2024,84,232832.95
THA,2024,85,4307.97
THA,2024,84,153070.0
THA,2024,85,205.51
THA,2024,84,1207.33
THA,2024,84,553.15
THA,2024,84,1732.44
THA,2024,84,394.24
THA,2024,85,236345.82
THA,2024,85,27556.35
THA,2024,84,90742.9
THA,2024,85,123297.76
THA,2024,85,1860.97
THA,2024,85,611.11
THA,2024,84,128.26
THA,2024,85,1606068923.26
THA,2024,85,6040067.37
THA,2024,85,136384.65
THA,2024,84,165044.75
THA,2024,84,38630.5
THA,2024,85,1295035.06
THA,2024,84,156572.08
THA,2024,85,9196.33
THA,2024,84,16511.24
THA,2024,84,1275.49
THA,2024,84,28470.94
THA,2024,84,99251.77
THA,2024,84,3922550.44
THA,2024,84,32687.69
THA,2024,84,1818.53
THA,2024,84,228620.33
THA,2024,84,1709.79
THA,2024,84,2698.82
THA,2024,84,1136799005.38
THA,2024,85,10022662.84
THA,2024,85,205.62
THA,2024,85,280158.63
THA,2024,85,6429.18
THA,2024,85,23288584.47
THA,2024,85,6705.66
THA,2024,85,5174693.67
THA,2024,85,3139.61
THA,2024,85,4925518.4
THA,2024,85,1847799.53
THA,2024,85,203890.34
THA,2024,85,1455.75
THA,2024,85,1127.94
THA,2024,85,79507.23
THA,2024,84,10064.73
THA,2024,84,5014842.15
THA,2024,84,478765848.18
THA,2024,84,110868.37
THA,2024,84,32791522.83
THA,2024,85,176286237.67
THA,2024,85,38.34
THA,2024,85,897297.24
THA,2024,85,7.18
THA,2024,85,983393.92
THA,2024,85,369779.15
THA,2024,85,1455.75
THA,2024,85,29.46
THA,2024,85,746847.56
THA,2024,84,15636.36
THA,2024,84,5000.0
THA,2024,85,3649.9
THA,2024,85,26250.0
THA,2024,85,2489423157.56
THA,2024,85,237980269.49
THA,2024,85,2384.15
THA,2024,84,643115.15
THA,2024,85,32340.05
THA,2024,85,2.97
THA,2024,84,2753.68
THA,2024,84,262439.2
THA,2024,85,142728705.8
THA,2024,84,14665408.39
THA,2024,84,1065516.83
THA,2024,84,552.03
THA,2024,85,170.04
THA,2024,84,35601.22
THA,2024,84,17415.43
THA,2024,84,1789.13
THA,2024,85,18338.6
THA,2024,85,12090.0
THA,2024,84,19870.58
THA,2024,84,13786745.31
THA,2024,84,249232425.18
THA,2024,84,1832847.92
THA,2024,85,20370.86
THA,2024,85,1421671.94
THA,2024,85,886239.68
THA,2024,85,152721.93
THA,2024,85,134262.96
THA,2024,85,215371.51
THA,2024,85,23253.93
THA,2024,85,95994.22
THA,2024,85,3611271.46
THA,2024,85,18201228571.04
THA,2024,85,1054832.46
THA,2024,85,4622.35
THA,2024,84,628292.27
THA,2024,84,8902295.33
THA,2024,84,568826.5
THA,2024,84,146848.63
THA,2024,84,2479263.41
THA,2024,84,680914.79
THA,2024,84,10058.56
THA,2024,84,1293231.33
THA,2024,84,18637.2
THA,2024,84,46183.19
THA,2024,85,4041.18
THA,2024,85,6018.89
THA,2024,85,6169.23
THA,2024,85,4273.29
THA,2024,85,743.69
THA,2024,84,3514.59
THA,2024,85,2716.36
THA,2024,85,1094.81
THA,2024,85,73660.54
THA,2024,84,4705.28
THA,2024,85,95814825.41
THA,2024,84,1505456931.69
THA,2024,85,1699758.4
THA,2024,85,10644502484.77
THA,2024,85,8655207.19
THA,2024,85,652879.15
THA,2024,84,435031307.04
THA,2024,85,762775.07
THA,2024,84,3639.52
THA,2024,85,393.13
THA,2024,85,19073252.65
THA,2024,85,199417.02
THA,2024,84,761581.89
THA,2024,85,23242.74
THA,2024,84,5000.0
THA,2024,84,202.16
THA,2024,85,2217.39
THA,2024,84,12299.72
THA,2024,84,1922015.94
THA,2024,84,9547.31
THA,2024,84,1202993.98
THA,2024,84,773861.58
THA,2024,84,1281067.05
THA,2024,84,176269.73
THA,2024,84,692444.17
THA,2024,84,10.03
THA,2024,84,5306.37
THA,2024,84,493195.16
THA,2024,85,886239.68
THA,2024,85,610462.91
THA,2024,85,229079.55
THA,2024,85,34664188.23
THA,2024,85,11109.38
THA,2024,85,6474.13
THA,2024,85,13256.99
THA,2024,85,2009042.04
THA,2024,85,11.19
THA,2024,85,7654149.5
THA,2024,85,1715.81
THA,2024,85,1662713.7
THA,2024,85,2021.86
THA,2024,85,372084.93
THA,2024,85,2591174.52
THA,2024,85,48453262.51
THA,2024,85,2361.31
THA,2024,84,16388790.99
THA,2024,84,2529468.09
THA,2024,84,519720.82
THA,2024,84,1145427.81
THA,2024,84,1230987.23
THA,2024,84,844935911.71
THA,2024,84,9544.82
THA,2024,85,33949.43
THA,2024,84,35601.22
THA,2024,84,6442.35
THA,2024,84,2942.08
THA,2024,84,556.96
THA,2024,84,446119.87
THA,2024,85,826397.77
THA,2024,85,26293546.3
THA,2024,84,104400.28
THA,2024,84,472056.25
THA,2024,84,332632.2
THA,2024,85,61087591.78
THA,2024,84,985727.58
THA,2024,84,387823.93
THA,2024,84,1005465.24
THA,2024,84,1664.65
THA,2024,84,984.75
THA,2024,85,179474.98
THA,2024,84,20096.81
THA,2024,85,1070.98
THA,2024,84,424813.59
THA,2024,84,65791.98
THA,2024,84,174.19
THA,2024,84,14761.5
THA,2024,84,3350.13
THA,2024,84,1948248.33
THA,2024,84,3646.37
THA,2024,84,758930.98
THA,2024,84,20542.03
THA,2024,84,12185496.17
THA,2024,84,23864.68
THA,2024,84,112631.28
THA,2024,85,2021.86
THA,2024,85,215502.62
THA,2024,85,21860.98
THA,2024,85,697880.22
THA,2024,85,1.51
THA,2024,85,6954256.89
THA,2024,85,5398603.92
THA,2024,85,2.65
THA,2024,85,18753118.23
THA,2024,85,3796390.4
THA,2024,85,11109.38
THA,2024,85,203879346.51
THA,2024,85,1527449.79
THA,2024,84,37814219.48
THA,2024,84,601.96
THA,2024,84,993403.89
THA,2024,84,616470.99
THA,2024,84,1697909.41
THA,2024,84,1037.8
THA,2024,84,15475.35
THA,2024,85,9840.54
THA,2024,84,4590.59
THA,2024,85,205.51
THA,2024,85,1257.69
THA,2024,85,4307.97
THA,2024,84,10064.73
THA,2024,84,440730.07
THA,2024,84,11177538.33
THA,2024,84,3766.1
THA,2024,85,22279.22
THA,2024,85,243976673.62
THA,2024,85,7.18
THA,2024,85,3380271.33
THA,2024,85,16150.99
THA,2024,85,7360355287.92
THA,2024,85,100920.64
THA,2024,85,167239579.23
THA,2024,85,3251765.29
THA,2024,85,23022080.84
THA,2024,85,38.34
THA,2024,85,1354862.62
THA,2024,85,181887830.53
THA,2024,85,2002.37
THA,2024,85,31732.04
THA,2024,84,2036223.29
THA,2024,84,15636.36
THA,2024,85,454953.18
THA,2024,84,405966.03
THA,2024,84,492454.34
THA,2024,84,66806.12
THA,2024,85,147768.41
THA,2024,85,291522.23
THA,2024,85,223910.25
THA,2024,85,355933.94
THA,2024,85,4796.29
THA,2024,85,17463.32
THA,2024,84,6080907.96
THA,2024,84,32771652.25
THA,2024,85,850942.12
THA,2024,85,439976.23
THA,2024,85,6449712.33
THA,2024,84,1280992360.25
THA,2024,84,207654.92
THA,2024,84,11399708559.87
THA,2024,84,562.06
THA,2024,85,1439172.86
THA,2024,85,21860.98
THA,2024,85,2002.37
THA,2024,85,4215678238.9
THA,2024,85,467087.88
THA,2024,85,24627263187.33
THA,2024,85,38557.6
THA,2024,84,4590.59
THA,2024,84,1275.49
THA,2024,84,9180.11
THA,2024,84,2036223.29
THA,2024,84,109.93
THA,2024,85,24837.73
THA,2024,85,4712.48
THA,2024,85,8775.22
THA,2024,84,568410.65
THA,2024,84,109203.72
THA,2024,84,46594.61
THA,2024,84,527699.41
THA,2024,84,821823.82
THA,2024,84,24692.95
THA,2024,84,11569630.82
THA,2024,84,97255.21
THA,2024,85,3542526.98
THA,2024,85,4227289.44
THA,2024,85,29.46
THA,2024,84,6379.79
THA,2024,85,6018.89
THA,2024,84,79336.9
THA,2024,85,8939522.7
THA,2024,85,544625.11
THA,2024,84,24063951.81
THA,2024,84,390046.69
THA,2024,85,172472.77
THA,2024,84,519369.75
THA,2024,85,21576.59
THA,2024,85,3649.9
THA,2024,85,26250.0
THA,2024,85,33657.91
THA,2024,84,177.53
THA,2024,84,22859.0
THA,2024,84,1193.61
THA,2024,85,367.41
THA,2024,85,1586974.08
THA,2024,84,383509.47
THA,2024,85,2115629732.0
THA,2024,84,3201.67
MYS,2017,84,6431651935.659
MYS,2017,85,12474990422.05
MYS,2017,84,1388994114.519
MYS,2017,85,6875321989.073
MYS,2017,84,4458955137.764
MYS,2017,85,4156178067.212
MYS,2017,84,583702683.376
MYS,2017,85,1443490365.766
MYS,2018,85,14256513931.763
MYS,2018,84,833230050.826
MYS,2018,84,4810794803.847
MYS,2018,84,7382844130.021
MYS,2018,85,8122948797.313
MYS,2018,85,4535871015.3
MYS,2018,85,1597694119.15
MYS,2018,84,1738819275.347
MYS,2019,84,825448061.676
MYS,2019,85,1477999811.449
MYS,2019,84,4614128355.986
MYS,2019,85,4232502020.866
MYS,2019,84,1564485632.494
MYS,2019,85,7938990280.516
MYS,2019,84,7004062050.157
MYS,2019,85,13649492112.831
MYS,2020,85,1411232370.61
MYS,2020,84,926575527.018
MYS,2020,85,7899309320.124
MYS,2020,84,1268072214.474
MYS,2020,84,4413320932.85
MYS,2020,85,4946187251.839
MYS,2020,84,6607968674.342
MYS,2020,85,14256728942.573
MYS,2021,84,1425189377.392
MYS,2021,85,2152322736.427
MYS,2021,84,5730188240.502
MYS,2021,85,6396669153.115
MYS,2021,84,1954370919.012
MYS,2021,85,10317004603.904
MYS,2021,84,9109748536.906
MYS,2021,85,18865996493.446
MYS,2022,84,896133040.894
MYS,2022,85,1988242198.12
MYS,2022,84,7178716404.918
MYS,2022,85,7182149020.377
MYS,2022,84,2100814699.997
MYS,2022,85,12780558214.758
MYS,2022,84,10175664145.808
MYS,2022,85,21950949433.255
MYS,2023,84,792476473.536
MYS,2023,85,1484612461.049
MYS,2023,85,6749448740.434
MYS,2023,84,7046316506.444
MYS,2023,84,1353841624.848
MYS,2023,85,10935381893.428
MYS,2023,85,19169443094.911
MYS,2023,84,9192634604.828
MYS,2024,84,923609038.555
MYS,2024,85,1253464743.477
MYS,2024,85,7457615326.956
MYS,2024,84,8867694725.167
MYS,2024,85,13674679667.139
MYS,2024,84,2050368809.577
MYS,2024,84,11841672573.298
MYS,2024,85,22385759737.572
TWN,2017,84,7743368235.06
TWN,2017,85,22164500070.97
TWN,2018,84,8449821224.69
TWN,2018,85,24322263417.77
TWN,2019,84,9201013669.22
TWN,2019,85,28181400148.3
TWN,2020,84,10600049819.405
TWN,2020,85,32276410076.61
TWN,2021,84,13458342928.169
TWN,2021,85,41714298632.559
TWN,2022,84,14127871827.95
TWN,2022,85,41942491522.88
TWN,2023,84,11545184964.21
TWN,2023,85,35239099699.315
TWN,2024,85,38170724435.826
TWN,2024,84,13779626407.952
